Frequency(MHz),EIRP(dBm),BG_EIRP(dBm)
725.9275,-93.80473592228344,-93.56327321476391
726.02,-93.60890089644238,-95.5009220756416
726.1125,-96.78735013337914,-91.63502927156273
726.205,-93.33648260811837,-91.87214239815744
726.2975,-94.29507858204333,-94.48044235157458
726.39,-93.7862154964524,-95.31941099205787
726.4825,-96.31653097304925,-94.66728475722894
726.575,-95.29940091453062,-94.4450994618939
726.6675,-93.43720268818188,-93.62558006855298
726.76,-92.93650219863272,-93.2891328138671
726.8525,-92.80247985221438,-95.56747161246828
726.945,-93.03045887727392,-93.40830464143407
727.0375,-94.32641008491824,-92.96462419624636
727.13,-96.75979152966022,-92.12489620495319
727.2225,-96.05686058217447,-94.0242525499479
727.315,-95.24715067490433,-93.15182139023636
727.4075,-95.30746849444665,-96.22715385821618
727.5,-92.85660375938518,-95.74747290001018
727.5925,-91.87087487458933,-95.55382775544871
727.685,-94.12856405084462,-95.90175741021962
727.7775,-93.16581177506923,-95.14870667253017
727.87,-93.83171629762022,-93.3739221081671
727.9625,-96.23626301461941,-95.6354787128616
728.055,-95.46129248553305,-96.65086768084555
728.1475,-94.80677728864224,-95.41339044782193
728.24,-92.30707263139594,-94.65731524614203
728.3325,-92.03944906525633,-93.34409841828368
728.425,-94.51055946568081,-94.03913154820034
728.5175,-93.6375257630806,-95.44926282362748
728.61,-93.31299478999011,-95.80384714594715
728.7025,-93.93404605694742,-97.26418521710367
728.795,-95.34107267290592,-96.71426450640202
728.8875,-91.26023282228657,-94.44317044435688
728.98,-92.94677557064337,-93.31611455990118
729.0725,-92.77021542521173,-93.80116024943048
729.165,-94.26446508637473,-95.53337072602316
729.2575,-95.20496099698099,-94.41496771084817
729.35,-95.89472749029522,-94.46798493658429
729.4425,-92.85385280318332,-96.7919097489841
729.535,-94.52691705462925,-94.70737512347691
729.6275,-94.30515563684986,-93.75782287317799
729.72,-92.0337300282844,-96.66467332662424
729.8125,-91.70986316957249,-94.57103107728733
729.905,-93.4971827252742,-94.46236216863358
729.9975,-93.95882960437923,-95.97872706531673
730.09,-91.11687693717163,-91.899195052406
730.1825,-88.1429135392048,-93.26401491859933
730.275,-89.61279396487785,-95.62454323245598
730.3675,-92.8517440069363,-94.5740111578152
730.46,-92.13435316643908,-93.10103560052112
730.5525,-91.35111670597996,-94.51932959660496
730.645,-92.01928464870984,-96.40067808132703
730.7375,-92.81218154151908,-95.97694594581596
730.83,-94.51793143062224,-94.50847098140349
730.9225,-94.06007248558029,-92.56178909934982
731.015,-95.26756127176026,-92.62092430886963
731.1075,-96.0268342127364,-93.09835978646687
731.2,-93.8620688207576,-94.36279361323807
731.2925,-96.13093107223443,-94.74099271774224
731.385,-91.70196645998395,-95.20040243410504
731.4775,-91.94968666315023,-96.15157570123617
731.57,-95.36374618294539,-93.17246963265242
731.6625,-94.52003456676916,-93.08382393444494
731.755,-93.98234877148894,-94.96709761182098
731.8475,-94.0112478387314,-96.10878964781344
731.94,-93.91255600767414,-94.9164775164632
732.0325,-93.00831761006376,-97.61895146016141
732.125,-92.82642567128873,-97.04721271962858
732.2175,-95.64453670529997,-93.75976345090544
732.31,-87.3340419670508,-94.58913840259767
732.4025,-85.44083985239781,-95.76218232065953
732.495,-89.55198934048236,-93.46116902798236
732.5875,-94.88092270124862,-93.03437271345565
732.68,-95.44756787093043,-94.55120556624293
732.7725,-94.73289709706934,-95.76335364003809
732.865,-94.09165429447019,-94.37572717044675
732.9575,-93.60091156375434,-94.94498199832465
733.05,-94.02124320258862,-93.18778525581128
733.1425,-94.12224145275414,-94.48971886974633
733.235,-94.54390566030098,-94.39115755239082
733.3275,-93.85171124527326,-94.65632245132795
733.42,-94.76877217729361,-94.64609914262564
733.5125,-95.54852163962393,-95.96793997458487
733.605,-93.91876567906627,-94.2569309622694
733.6975,-93.9621916288128,-93.49500565469171
733.79,-92.69055634086612,-93.04448395317081
733.8825,-92.2762917158227,-92.91902242871332
733.975,-93.3992072785549,-93.40264813548849
734.0675,-93.61106079588511,-93.80548065672495
734.16,-91.84562907736537,-96.044267993381
734.2525,-92.37490762127177,-96.20478738201396
734.345,-93.80119130307926,-95.90931508237614
734.4375,-99.112608738253,-94.16853220016706
734.53,-93.59908450148494,-92.5860382368365
734.6225,-92.31251368723886,-93.24201045237558
734.715,-92.41754621150655,-96.18571179988545
734.8075,-91.35994466092703,-95.61900075223562
734.9,-85.24011181964039,-94.04911755694508
734.9925,-84.87271438754755,-95.31270157016473
735.085,-86.86570824886323,-93.32744683528901
735.1775,-91.27799991010241,-93.6596374833446
735.27,-92.92615578962923,-95.47529671980502
735.3625,-94.67634862878799,-94.7682446859169
735.455,-93.2458635343817,-93.36104450361998
735.5475,-91.99548689468578,-93.35319105728344
735.64,-92.9650059522002,-97.14629562505176
735.7325,-92.57437304925288,-96.65003375481929
735.825,-92.21209216364232,-96.3989512945017
735.9175,-95.65828409418255,-92.5644501708427
736.01,-93.22283953687297,-91.14263934156047
736.1025,-93.77961403118546,-93.58556038128312
736.195,-92.9458560606483,-95.08260532822642
736.2875,-95.04195436729722,-95.19323763145738
736.38,-92.89858211671245,-94.9683224121226
736.4725,-94.99513226178621,-94.41261273053621
736.565,-95.03826215941976,-94.15020063598226
736.6575,-96.29222346554087,-94.35803462276743
736.75,-95.91413587777745,-95.99493879525792
736.8425,-93.02948762373674,-94.52603913740862
736.935,-92.3854786616866,-94.48712508502645
737.0275,-93.88132463563156,-96.37332903016281
737.12,-93.14892246368939,-95.6068616116386
737.2125,-92.29549560176099,-92.53669128047193
737.305,-92.3956518438208,-92.19326689509033
737.3975,-90.86476589027414,-95.72906947914133
737.49,-91.82309220195872,-93.65186570049387
737.5825,-92.63260734633378,-94.07001579359941
737.675,-91.5311576415207,-94.3019553710129
737.7675,-96.07049321391781,-93.12505864360531
737.86,-93.52943785903791,-92.60792906997541
737.9525,-93.17029010351759,-92.34534656103712
738.045,-93.50253322708738,-93.25412777054441
738.1375,-94.5850279505577,-93.87119891003036
738.23,-94.19942094411707,-91.74808122243738
738.3225,-93.6114439606305,-93.70782610174378
738.415,-92.95638136493375,-94.9160371266525
738.5075,-94.90606232133088,-94.691493229534
738.6,-94.58686006116974,-96.67512452650178
738.6925,-94.28169536184335,-94.94169139455819
738.785,-93.6878414173927,-93.61639976700208
738.8775,-94.42964966858229,-94.39801056946119
738.97,-93.82534972965522,-94.53127471744818
739.0625,-93.88431043569385,-94.62211866323291
739.155,-95.26758061410142,-94.0848871326561
739.2475,-94.82171781995088,-93.80704649426728
739.34,-95.01975971049382,-94.20568042582585
739.4325,-91.55820890843901,-91.70821806371245
739.525,-91.10890983300415,-93.30669425683227
739.6175,-95.40000420528419,-93.07218438106544
739.71,-92.50477992520155,-95.7279626034242
739.8025,-93.410701833222,-95.47118767306576
739.895,-93.64665475234389,-95.02925362929702
739.9875,-94.76044440362253,-91.82518744561472
740.08,-95.23402141100703,-94.87631724840938
740.1725,-93.33239185545398,-93.65918171141101
740.265,-92.92489405814194,-94.75804682913804
740.3575,-93.90599060584007,-94.35881805945336
740.45,-93.51117802086222,-95.51861668053019
740.5425,-93.9647605037428,-94.69562598225842
740.635,-94.32815468177193,-93.99436867102975
740.7275,-94.01329445518691,-96.436046835558
740.82,-93.25263221787519,-94.62684639023847
740.9125,-93.56373846674956,-93.44581854487456
741.005,-92.29893101317381,-93.68619907958006
741.0975,-91.50640474370498,-94.87920747807998
741.19,-91.9620614540777,-92.97277312399957
741.2825,-94.40694423641126,-93.91419216121595
741.375,-92.87377556514713,-94.91448601436588
741.4675,-93.29206746550592,-94.41747945281061
741.56,-92.46631670391716,-92.76362657940544
741.6525,-92.68208388958173,-93.96376113567548
741.745,-94.69974500035084,-94.60662824009694
741.8375,-94.09986644376113,-95.8586478768666
741.93,-93.32120707119488,-93.77579691494488
742.0225,-93.15059397133696,-92.71140024575102
742.115,-93.82459178169843,-92.87800517281171
742.2075,-91.71024304506169,-91.92537671205388
742.3,-90.68451614649229,-93.49760360987119
742.3925,-92.40228016685454,-92.79202015708891
742.485,-93.66268366699123,-93.10891169433498
742.5775,-93.22014406760638,-93.4137018068642
742.67,-93.81420909946063,-92.09861766879656
742.7625,-93.52118033852742,-91.62666434731648
742.855,-93.72569371136422,-93.079278000915
742.9475,-92.87930256395998,-95.08397633104983
743.04,-91.71550451720411,-95.14568029845411
743.1325,-92.68296137655426,-92.71659937704254
743.225,-91.95550126826697,-91.80517930781775
743.3175,-93.99618266527641,-93.10361979906547
743.41,-92.84882881102263,-96.07573463377653
743.5025,-93.53624396701011,-94.27392249484214
743.595,-92.80927499728045,-93.91274484591327
743.6875,-91.81906783813886,-94.87560165161543
743.78,-91.61195580381835,-93.95443169493163
743.8725,-95.12723943267102,-93.52848454985852
743.965,-93.62986470982437,-94.76816274449234
744.0575,-91.17145974931026,-93.04896219071651
744.15,-92.37179841711165,-95.00775422765852
744.2425,-92.27402494053774,-92.66653440098696
744.335,-92.65127164504037,-95.7541616596888
744.4275,-92.37397615392092,-91.60771791417483
744.52,-89.97919443764688,-90.89555338540079
744.6125,-90.00559226892989,-92.56718437098067
744.705,-94.42339975153438,-95.77868539606563
744.7975,-93.515018925258,-94.79732178170332
744.89,-91.06546108282623,-96.56534664190826
744.9825,-91.17229092272427,-93.71493923815396
745.075,-95.84208498425585,-92.43505678601366
745.1675,-92.83589063191802,-93.6436985542813
745.26,-94.44030607249114,-95.03645170237395
745.3525,-93.63994281841774,-94.75274341656227
745.445,-91.66396499444316,-93.0799882488377
745.5375,-92.88060532882648,-93.23951493576007
745.63,-93.00849175246158,-93.4210207441608
745.7225,-93.51860204975615,-94.5771347645999
745.815,-94.51884637816289,-94.47305475218633
745.9075,-94.58685382823808,-93.31338581065995
746.0,-94.22910938653219,-93.70522175225484
746.0925,-94.25969996830484,-94.29191890141031
746.185,-94.50639962260283,-95.06072091166533
746.2775,-92.09618436380318,-93.75300656839302
746.37,-92.59176781614426,-94.45155480344894
746.4625,-92.90245936802283,-92.80336116245643
746.555,-93.7209241207244,-93.57933781701347
746.6475,-94.30555440941941,-92.96271993676316
746.74,-93.18455610687406,-96.47134504730374
746.8325,-92.52804945352855,-93.83250044229808
746.925,-93.50677267077828,-92.84024587634468
747.0175,-95.4042493193723,-92.73180211478245
747.11,-94.36861172470627,-93.53702297958908
747.2025,-94.91801784693968,-93.04494045436155
747.295,-94.69895969164034,-95.53299747240206
747.3875,-94.6632042277532,-94.66376117355398
747.48,-94.50611736220968,-94.6362748329128
747.5725,-95.58985882518158,-93.15904217479095
747.665,-94.57930746304982,-93.69913473355763
747.7575,-93.38469582092407,-94.28687172424438
747.85,-93.5507931870762,-91.78908206647073
747.9425,-95.98763374235448,-92.2445230856162
748.035,-94.73053395520301,-95.42010915051551
748.1275,-92.3485093297087,-93.54240276232589
748.22,-91.603652457359,-96.57403514778869
748.3125,-90.58074880073333,-94.6772759003427
748.405,-93.67049202553436,-95.16724190346405
748.4975,-94.93213201084193,-94.41860509433802
748.59,-92.84307049120282,-93.90808819139814
748.6825,-92.62095120555665,-93.88266995555665
748.775,-92.75045433082953,-93.80674400368109
748.8675,-95.15880307373098,-93.74044522460989
748.96,-93.79100475962115,-93.92365704233599
749.0525,-93.75313086180762,-93.89075750975684
749.145,-94.60233317586192,-91.65350352498301
749.2375,-92.44028864383819,-90.67028437137725
749.33,-93.27702229128494,-92.03465168581619
749.4225,-93.19633538886613,-92.73875482245988
749.515,-94.51404672433384,-94.39885812570103
749.6075,-93.70166051024319,-94.15272557371975
749.7,-92.93357707731153,-94.85101939908887
749.7925,-94.60100889004366,-95.74610471523897
749.885,-84.46621638657541,-93.24644404770822
749.9775,-80.73396488785349,-92.82531925797068
750.07,-83.40417355756273,-94.73873013715257
750.1625,-92.60529299521917,-93.62598391318792
750.255,-95.6992880630696,-92.72072666170241
750.3475,-95.2772232142471,-91.90119324598538
750.44,-96.15400170803699,-94.40794610500964
750.5325,-93.84836896681057,-94.93674787306057
750.625,-94.28615964633757,-96.40797818881803
750.7175,-95.07047738432135,-95.37269296049323
750.81,-94.20502243711755,-94.8270317144613
750.9025,-95.18649127690215,-94.9044249316873
750.995,-94.02783861559722,-94.9871129075894
751.0875,-94.35953472908965,-93.13975476082793
751.18,-93.00024416816873,-94.36911776436014
751.2725,-90.016998793194,-95.08499958665104
751.365,-89.28070924870472,-95.34101961247426
751.4575,-91.7865766455487,-94.23714579838074
751.55,-94.67720962631209,-94.69249893295272
751.6425,-92.5859166016474,-94.52478989266302
751.735,-90.601541870879,-95.46388470535166
751.8275,-92.49903355413208,-94.86052189641724
751.92,-96.17084770610214,-90.41324882914901
752.0125,-94.33635230775417,-91.73456855531276
752.105,-94.41161638985788,-94.55250841866648
752.1975,-94.8714629504681,-94.75329125857357
752.29,-92.92982784164361,-94.26350704086236
752.3825,-94.16677392960331,-93.56085504532597
752.475,-93.25719745458953,-93.32856281103484
752.5675,-93.832385037704,-94.03230569200088
752.66,-92.99824030444296,-96.37879450366171
752.7525,-92.74882758586907,-95.11726630657219
752.845,-93.57241287320122,-93.70774307339653
752.9375,-92.92280018256062,-94.86199390814656
753.03,-92.8602235837795,-94.31588154276388
753.1225,-95.78395218086968,-93.80834335518608
753.215,-94.63551429415162,-92.84268287325318
753.3075,-92.7612081414067,-92.53990229423873
753.4,-93.02674874949835,-93.83341226268195
753.4925,-94.15914875271184,-94.42207294704778
753.585,-94.8918752531059,-92.97215937175824
753.6775,-95.14816128291503,-93.92281948604003
753.77,-95.12221307994012,-94.17958612681512
753.8625,-94.92319202114226,-93.41981982875944
753.955,-95.28738045516218,-92.99051308455671
754.0475,-90.70681329411717,-94.89309259099217
754.14,-90.47616064299564,-95.40550482024173
754.2325,-93.1204163982899,-94.07714247250865
754.325,-93.68869860200004,-94.93307573823051
754.4175,-95.13286577464179,-94.2519606232746
754.51,-94.13494764034418,-93.91227613155512
754.6025,-93.620450790912,-93.5070474705995
754.695,-92.87879630789612,-92.74010154471253
754.7875,-92.57820471132398,-93.28987463319898
754.88,-95.80689469016835,-95.324022680891
754.9725,-94.20441549980822,-93.80768698418322
755.065,-94.46352379308351,-94.02642052159914
755.1575,-92.18603384002166,-94.78094350799041
755.25,-91.4545643540095,-96.1411335678767
755.3425,-91.85889804989867,-92.9476736846643
755.435,-93.90094227632986,-95.15619892916189
755.5275,-92.55908295860394,-96.35122010460003
755.62,-91.98527474760769,-95.30094857573269
755.7125,-94.51004590262637,-93.97618664969669
755.805,-93.62501934847255,-93.83436993441005
755.8975,-93.13675178681424,-93.35505928193143
755.99,-94.17323394031561,-95.2548455736164
756.0825,-95.09068223964857,-94.72558519375013
756.175,-94.96603149927414,-94.58331055200851
756.2675,-96.50162852095801,-93.6136127738877
756.36,-93.8378007583213,-93.28614975734473
756.4525,-94.318931451118,-94.7271574643016
756.545,-93.77550308226616,-92.63197128294975
756.6375,-94.52016823966423,-91.85397713859001
756.73,-94.19729032664037,-93.50264921335912
756.8225,-94.5547483715228,-93.76823408929624
756.915,-94.6651589514678,-94.35408564824515
757.0075,-94.43079715193244,-93.05140262068244
757.1,-93.48476538991676,-93.11074958181129
757.1925,-92.9163428402333,-95.06260596279189
757.285,-92.67024691011648,-95.05923159029226
757.3775,-93.95477532906631,-96.03056573433975
757.47,-95.21660625871174,-95.5692826503133
757.5625,-93.6804635149786,-95.20747920101375
757.655,-94.26497197580441,-93.62739873361691
757.7475,-93.05168986873606,-93.92411876277903
757.84,-93.7386228700509,-96.31963941057825
757.9325,-95.76001322829197,-96.29804576003025
758.025,-94.61367130723659,-95.78932285752956
758.1175,-95.63448937984181,-96.26931603999806
758.21,-92.91820871808812,-94.07840311506078
758.3025,-93.6557091437607,-95.06296622383883
758.395,-93.82900054456269,-96.76714904309785
758.4875,-91.82872317929095,-97.19363711972063
758.58,-91.31312594932047,-93.91501651328531
758.6725,-92.04072325895598,-95.06477873991301
758.765,-88.97468802080293,-95.0732903157248
758.8575,-89.12280984668553,-94.89725442676365
758.95,-94.00819817264674,-95.31296959598659
759.0425,-93.11993533512019,-94.88733798404597
759.135,-92.44946878284411,-92.66378610462145
759.2275,-96.16773510029897,-92.98410320332631
759.32,-96.83786752723866,-94.70242288612538
759.4125,-94.65455295331942,-94.39489413984286
759.505,-92.1490566373381,-95.03320428138107
759.5975,-92.8336313869197,-93.67194925801346
759.69,-94.39773032707197,-95.2324318651579
759.7825,-94.70889953934572,-94.02437500321291
759.875,-96.27061039826042,-93.82561833283073
759.9675,-95.07077031349182,-94.38259129737854
760.06,-92.47088539729236,-93.8076850188744
760.1525,-91.41155563931194,-93.8019746456596
760.245,-95.25796441901613,-94.10242395270754
760.3375,-94.66863989253545,-93.73424505610967
760.43,-94.4203799271684,-95.03141050578168
760.5225,-92.86750846332068,-92.82228904193396
760.615,-93.27515459049943,-94.38060045231583
760.7075,-93.15190900709847,-94.72664655592659
760.8,-96.47077891541768,-93.59122416688253
760.8925,-93.51668405437795,-94.5607895841631
760.985,-93.59364053741174,-93.87766000762659
761.0775,-93.88367808879129,-93.98982585490457
761.17,-93.72734999235895,-94.67480635222223
761.2625,-95.72776751535551,-92.69903521555082
761.355,-95.367917108127,-94.63096337277544
761.4475,-95.04739593879282,-91.46854614631235
761.54,-95.05844033562852,-91.16738046014024
761.6325,-92.07283374605011,-93.21402332124542
761.725,-91.19830322098913,-93.11862945389929
761.8175,-92.43570325278328,-94.57206342124032
761.91,-93.28269924685607,-94.24457516238341
762.0025,-92.79042340550585,-93.86701489720507
762.095,-92.33643920544496,-94.32865722302309
762.1875,-93.84761890024109,-96.03075488656921
762.28,-94.92698220439927,-95.84731606670395
762.3725,-93.62100738955341,-95.37988037539326
762.465,-92.94750909208332,-96.18965081571613
762.5575,-93.72720417004841,-93.18693622571247
762.65,-93.68498428619546,-92.17783554351968
762.7425,-90.68788435278286,-93.45572187719692
762.835,-92.03747144759623,-95.75310865462748
762.9275,-93.84243392527658,-96.6282768207844
763.02,-93.2979698450546,-93.30694201302335
763.1125,-92.71671653618039,-92.69176078666867
763.205,-92.34863585182974,-94.2468444699938
763.2975,-92.7274649747682,-93.97596961344007
763.39,-94.4810038929369,-92.56957353405018
763.4825,-93.86527982816368,-92.16188016996055
763.575,-93.59953869124102,-92.67923534651446
763.6675,-94.2968862562426,-92.36652736952385
763.76,-93.97477094860913,-91.68133680554273
763.8525,-93.6113498119453,-93.8614947704414
763.945,-94.99859214571502,-94.87220359591034
764.0375,-95.76538131188214,-94.42045638512433
764.13,-91.89177407328926,-94.97389687602363
764.2225,-92.5410852494195,-95.92587376260309
764.315,-93.7915237637598,-94.73452455721683
764.4075,-93.5024875046407,-94.01870759741414
764.5,-94.3316302808028,-93.56292300541217
764.5925,-93.05076453135769,-94.05831763194362
764.685,-94.38594921641293,-94.36452587656918
764.7775,-93.3125719093572,-94.40578022234548
764.87,-94.07848875047365,-93.02944700242678
764.9625,-94.04032815787728,-94.38383401725228
765.055,-90.60750633044475,-94.66021781726116
765.1475,-91.77139442310727,-94.91545265064633
765.24,-94.79260492380378,-94.23530054147956
765.3325,-95.13173200992618,-93.20672895816837
765.425,-95.69099736130771,-92.98707127488193
765.5175,-96.7355682144221,-94.3967239151057
765.61,-93.88493614656328,-94.88527183992265
765.7025,-93.80831349918526,-96.44189656803292
765.795,-95.23785511862471,-96.26883808981611
765.8875,-93.16506948891352,-97.3277129215307
765.98,-93.31045374154438,-93.36511072396625
766.0725,-93.22597931220913,-93.63070343330288
766.165,-94.467531515994,-94.87848122302525
766.2575,-94.43885028224294,-96.22360980372731
766.35,-94.14687073072945,-94.4456149323896
766.4425,-92.76869399685197,-95.20903976101212
766.535,-91.81877778339157,-93.86660645770797
766.6275,-93.93328389469175,-94.63325795475035
766.72,-93.64667430599437,-96.00131908138499
766.8125,-94.83436863414268,-99.16156284800986
766.905,-95.64689483338219,-94.86982574158532
766.9975,-95.431481907763,-92.80617673198175
767.09,-95.93345303858118,-94.29852719629602
767.1825,-92.71007446133191,-95.1030645736366
767.275,-92.29719670106103,-93.77288182068993
767.3675,-90.86302501914243,-95.51782543418149
767.46,-93.70420553388344,-95.52541830243813
767.5525,-94.84593050616945,-94.65499727863039
767.645,-95.9051890718857,-94.4622187960068
767.7375,-94.47434268137047,-95.48117861887047
767.83,-94.06485831474708,-92.10300528740333
767.9225,-93.5367213237208,-91.92344770311533
768.015,-93.03801062689125,-94.30102637396156
768.1075,-92.88176791141271,-95.23328463504552
768.2,-94.404640211119,-93.78487397576744
768.2925,-90.33421999441413,-94.91681581960944
768.385,-85.43963415353015,-94.95964605538562
768.4775,-86.8009684430037,-93.26038769349198
768.57,-92.88314290692207,-94.8427681510627
768.6625,-92.53128083644276,-95.67308076320057
768.755,-92.9881266775083,-95.35573379420752
768.8475,-93.64435120662756,-96.42942353328772
768.94,-94.90455647472336,-94.74362965587571
769.0325,-93.2270173232457,-93.02933208154649
769.125,-93.85242589100783,-92.76833470448439
769.2175,-96.40610261272127,-93.4241766483658
769.31,-94.84011963208184,-95.68902710278496
769.4025,-95.23886568214068,-95.99837953712115
769.495,-95.46229559702311,-93.69208533090983
769.5875,-95.3052473285301,-95.47080518985823
769.68,-95.39049309359919,-93.23708885775935
769.7725,-94.29519658866005,-92.51652532401161
769.865,-94.21391500379455,-94.10161031629455
769.9575,-95.66888039480713,-93.4303473747876
770.05,-94.90481378362003,-95.54495050237003
770.1425,-94.27975172220742,-94.89700025736367
770.235,-93.8636587769746,-94.71722780773632
770.3275,-94.02572134928873,-93.53397635417154
770.42,-91.51093455633733,-93.02239390692327
770.5125,-92.81576598845241,-94.33237518034694
770.605,-93.22429615100506,-95.99761158069256
770.6975,-93.6923279614758,-93.68364571049923
770.79,-94.47723904437629,-93.54678860492317
770.8825,-95.19890244658157,-93.73066361601516
770.975,-91.98898625891192,-92.7771637491463
771.0675,-94.63894098185563,-92.64583032511734
771.16,-95.47402296306898,-93.0917521500807
771.2525,-94.834823633216,-93.21304323770819
771.345,-95.02936453770685,-93.01208395909357
771.4375,-94.63495433132671,-94.34295451443218
771.53,-94.79172973282556,-94.41515807755212
771.6225,-95.00365802735963,-94.50532123536745
771.715,-93.92125191024147,-90.87273659041725
771.8075,-93.85843807824838,-91.28955227502573
771.9,-94.05759476624367,-93.73536728821632
771.9925,-93.36350194248905,-94.48899785313358
772.085,-93.36974176030483,-94.77622064214077
772.1775,-95.94784284517928,-95.48719526217147
772.27,-94.64207857357727,-95.4562951873468
772.3625,-94.3076811842683,-92.96303854510815
772.455,-93.10196116309226,-92.35009959082663
772.5475,-91.89939971122097,-93.60453887137722
772.64,-94.5760802026779,-98.06941974125212
772.7325,-92.57812385328336,-95.02093391187711
772.825,-92.91268703510765,-94.94171688129906
772.9175,-94.11787094443986,-95.1258894380922
773.01,-94.34316593772527,-96.11704594260809
773.1025,-91.41813134113579,-94.88933800617485
773.195,-90.47382489392919,-94.48395672986669
773.2875,-93.69788392520705,-95.3627627704219
773.38,-93.80853200674674,-93.82662130118034
773.4725,-93.70595376989588,-93.23390787145838
773.565,-93.3072405842834,-92.7607317952209
773.6575,-95.50426867061243,-94.13718035274134
773.75,-92.92132086579701,-91.87758917634389
773.8425,-93.01865565372385,-92.45285975528635
773.935,-94.44745711642425,-92.04553298312346
774.0275,-92.8710400732341,-92.77767154296066
774.12,-92.68699516136044,-96.2041002638995
774.2125,-93.80483013226814,-95.9644141776783
774.305,-95.65887115783217,-93.82688568419935
774.3975,-95.15168324049394,-93.8200334602205
774.49,-95.4526313094527,-94.4392035750777
774.5825,-93.12819790865373,-95.4620754721303
774.675,-90.17975632911266,-94.44313828712048
774.7675,-90.96313390237248,-95.28821477395451
774.86,-79.01387597755425,-94.03645135597222
774.9525,-73.95840925143533,-94.80062574313455
775.045,-76.26115785731652,-94.32757173671105
775.1375,-84.87628439285405,-91.99679830886967
775.23,-94.86525126039166,-92.038797097794
775.3225,-95.90435087936297,-93.69311583297625
775.415,-94.50559954615468,-94.49356036158437
775.5075,-94.30712744875507,-95.60983893557147
775.6,-93.6339162766173,-93.12959040991808
775.6925,-94.72699386177257,-93.33567458687023
775.785,-96.0968277335178,-99.1003677725803
775.8775,-95.12214866577872,-95.97653404175529
775.97,-93.97800548668039,-92.76537426109445
776.0625,-95.06278991985556,-94.24631500530478
776.155,-98.15113728024569,-92.6669835326871
776.2475,-95.35706123972577,-93.80031380320233
776.34,-94.77277066060046,-92.25581814595202
776.4325,-93.83942002285025,-92.12533921230337
776.525,-92.71168004180717,-96.63263951446342
776.6175,-92.6013655978423,-95.64573815643605
776.71,-94.0947422549205,-96.99392743558457
776.8025,-94.37393128989724,-94.96581971763162
776.895,-94.4723036744522,-95.72765950941314
776.9875,-94.96008798524555,-97.1267521087807
777.08,-94.06205381456243,-97.49226011339056
777.1725,-94.04113298613329,-94.04576402861376
777.265,-94.1175708612863,-93.70364569038786
777.3575,-96.36415186384956,-92.0325478599433
777.45,-94.59627516374495,-93.06577284440901
777.5425,-95.33165621507403,-93.40563845384357
777.635,-93.24158255445789,-94.01948325025867
777.7275,-93.44603404029498,-96.40742930396685
777.82,-93.84617949582747,-95.053950797097
777.9125,-94.90740435806711,-94.89075701919992
778.005,-95.24940619781465,-92.98449073150606
778.0975,-95.62205531536307,-94.22424342571463
778.19,-96.05581588307565,-94.21726913014597
778.2825,-94.80209933894066,-93.80215274470238
778.375,-95.71519187680579,-93.52164939633704
778.4675,-92.58134075008898,-92.66978069149523
778.56,-90.99627960136837,-96.25199401787228
778.6525,-92.72887592331973,-95.89904193894473
778.745,-93.35768959143135,-96.32032844641182
778.8375,-92.4124065798243,-94.54102291283212
778.93,-93.78248459113536,-94.5979982019752
779.0225,-96.22390507067696,-95.36488865221993
779.115,-96.59187736903507,-96.15610161219914
779.2075,-94.74679882507688,-94.66311962585813
779.3,-95.70994782015005,-94.56033539339224
779.3925,-95.28096882446938,-95.16059986694985
779.485,-96.23289498012478,-96.5531617037576
779.5775,-96.25320339893263,-95.19941616748731
779.67,-92.8008250501312,-94.67801468636166
779.7625,-93.21406254602518,-93.6144836886033
779.855,-93.033794182513,-93.46117760536457
779.9475,-93.64449566760248,-93.8608805552978
780.04,-91.68301595491263,-96.26657308381888
780.1325,-90.66646032046415,-95.56498937319853
780.225,-90.7097226761493,-94.78728310095399
780.3175,-92.9332558208723,-94.14523854792309
780.41,-93.51641147879693,-94.48750370291802
780.5025,-94.11022106106073,-95.83156505520135
780.595,-95.00180148852455,-95.3775949455558
780.6875,-95.44830904918976,-96.07501040417023
780.78,-93.13939514770547,-93.91438904418985
780.8725,-93.82183246503185,-97.23713092694591
780.965,-93.02197284417761,-90.51739520745886
781.0575,-94.51421500259767,-92.2108550172461
781.15,-96.959844253868,-96.44515004000081
781.2425,-94.38344241979021,-93.96764804723162
781.335,-93.73974421466399,-93.04102900470305
781.4275,-93.81295212565324,-91.6643086320009
781.52,-90.93697414471472,-92.21678218914832
781.6125,-92.11837146146405,-94.39645526273358
781.705,-93.50203381717455,-96.94118939578783
781.7975,-94.42965118445957,-96.15551940955723
781.89,-95.39055757830239,-94.55552034685708
781.9825,-95.11937967665648,-94.82794443495726
782.075,-94.42561140540107,-95.14632978919013
782.1675,-93.03475468540607,-94.21834843540607
782.26,-93.0341049549876,-93.66243900039775
782.3525,-93.10031312058601,-94.58647339890632
782.445,-92.93627520519784,-91.2105061622291
782.5375,-93.98813521702255,-91.93866622288192
782.63,-94.1714585503357,-93.07660228812867
782.7225,-93.69461150208474,-93.0687722686863
782.815,-94.24565092032074,-92.33665433828949
782.9075,-93.75318846200497,-95.17642912362606
783.0,-94.4769209885107,-94.30071249241695
783.0925,-94.24104426190634,-93.13379023358603
783.185,-93.7499115142852,-95.22741242981255
783.2775,-93.02517486621639,-93.74543548633358
